train_loss	photo_loss	smooth_loss	geometry_consistency_loss
1.5775094032287598	1.5702764987945557	0.01150316372513771	0.012165145948529243
1.7093706130981445	1.7021417617797852	0.01106969453394413	0.012243859469890594
1.6214479207992554	1.615233063697815	0.0103444904088974	0.010360808111727238
1.566230297088623	1.5599753856658936	0.009405954740941525	0.01062868908047676
1.6397305727005005	1.6331603527069092	0.00976952537894249	0.01118667796254158
1.5375721454620361	1.5310781002044678	0.0091925710439682	0.01114959642291069
